srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933817,1421933817,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,7,7,7,3,7,Generic,1
59.166.0.2,57698,149.171.126.9,59746,tcp,FIN,0.063059,528,8824,31,29,1,4,ftp-data,60387.88672,1026213.5,10,12,255,255,592341024,3222522087,53,735,0,0,651.473752,582.722979,1421943594,1421943594,6.971667,5.688545,0.000606,0.000482,0.000124,0,0,0,0,0,3,3,10,4,1,1,3,,0
59.166.0.6,16553,149.171.126.5,53,udp,CON,0.001058,146,178,31,29,0,0,-,551984.875,672967.875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421934391,1421934391,0.012,0.008,0.0,0.0,0.0,0,0,0,0,0,6,8,3,2,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930754,1421930754,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,15,15,6,11,6,6,6,Backdoors,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930963,1421930963,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,4,4,4,3,4,Generic,1
59.166.0.1,55163,149.171.126.0,22219,tcp,FIN,0.016005,2230,13288,31,29,7,11,-,1082161.875,6457482.0,34,36,255,255,3689832290,3690131748,66,369,0,0,32.905521,31.36851,1421936025,1421936025,0.475333,0.438914,0.000812,0.000639,0.000173,0,0,0,0,0,10,8,3,7,1,1,1,,0
59.166.0.2,64767,149.171.126.9,111,udp,CON,0.004476,568,312,31,29,0,0,-,761394.0625,418230.5625,4,4,0,0,0,0,142,78,0,0,1.717093,1.393236,1421941585,1421941585,1.221667,0.990667,0.0,0.0,0.0,0,0,0,0,0,12,11,7,4,1,1,3,,0
59.166.0.7,30166,149.171.126.2,27322,tcp,FIN,0.008967,2230,15228,31,29,7,11,-,1931526.75,13208431.0,34,36,255,255,3770837064,1625748785,66,423,0,0,17.111001,15.416416,1421936616,1421936616,0.261818,0.238257,0.00078,0.000618,0.000162,0,0,0,0,0,6,2,2,5,1,1,2,,0
59.166.0.9,64165,149.171.126.3,42611,tcp,FIN,0.067339,320,1942,31,29,1,2,ftp-data,31720.10156,201963.1875,6,8,255,255,2411413828,2553620313,53,243,0,0,923.091086,22.705105,1421928160,1421928160,13.402,9.395571,0.001735,0.001566,0.000169,0,0,0,0,0,6,3,4,13,1,1,4,,0
175.45.176.1,9526,149.171.126.11,80,tcp,FIN,0.247289,892,268,254,252,2,1,-,25977.70117,7246.582031,10,6,255,255,4093029850,206906131,89,45,0,0,1400.008719,65.369711,1421932585,1421932585,27.476556,35.608801,0.09117,0.055404,0.035766,0,1,0,0,0,1,6,1,1,1,1,1,Exploits,1
175.45.176.0,6240,149.171.126.12,69,udp,INT,4e-06,92,0,254,0,0,0,-,92000000.0,0.0,2,0,0,0,0,0,46,0,0,0,0.0,0.0,1421930755,1421930755,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,1,15,4,1,1,1,1,Worms,1
175.45.176.1,21990,149.171.126.19,25,tcp,FIN,1.162405,82812,2208,62,252,36,8,smtp,562633.5,14659.2627,78,28,255,255,3919419611,900065926,1062,79,0,0,1414.173702,67.899711,1421930317,1421930318,15.096169,41.936148,0.083329,0.029345,0.053984,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.0,2733,149.171.126.7,47670,tcp,FIN,0.169211,4512,2664,31,29,7,7,-,202681.8594,120228.5938,20,22,255,255,1917191443,4065698055,226,121,0,0,811.142905,22.796656,1421938638,1421938639,8.888684,8.032286,0.000682,0.000526,0.000156,0,0,0,0,0,5,8,2,1,1,1,1,,0
59.166.0.0,35589,149.171.126.3,53,udp,CON,0.001054,146,178,31,29,0,0,dns,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928234,1421928234,0.01,0.003,0.0,0.0,0.0,0,0,0,0,0,2,3,10,4,2,1,1,,0
59.166.0.1,29891,149.171.126.1,57433,tcp,FIN,0.037017,3614,49036,31,29,7,24,-,768079.5625,10426777.0,60,62,255,255,3576819394,1437088949,60,791,0,0,35.885197,35.905099,1421942478,1421942478,0.621576,0.598213,0.000645,0.000518,0.000127,0,0,0,0,0,8,9,5,2,1,1,2,,0
59.166.0.6,65506,149.171.126.8,19599,tcp,FIN,0.130905,4238,66694,31,29,7,30,-,255452.4219,4020809.0,72,74,255,255,3908029900,3914341726,59,901,0,0,0.0,93.940886,1421952593,1421952594,1.839268,1.786589,0.000614,0.000481,0.000133,0,0,0,0,0,7,5,3,1,1,1,1,,0
175.45.176.0,47382,149.171.126.14,2001,tcp,FIN,0.44312,798,268,254,252,2,1,-,12980.68262,4044.05127,10,6,255,255,12447877,1572755326,80,45,0,0,2502.073019,138.889078,1421931836,1421931836,46.388778,79.745203,0.117666,0.044384,0.073282,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
10.40.85.1,0,224.0.0.5,0,ospf,REQ,0.0,384,0,1,0,0,0,-,51.19558,0.0,6,0,0,0,0,0,64,0,0,0,1.825993,0.0,1421944718,1421944768,10000.871,0.0,0.0,0.0,0.0,0,0,0,0,0,2,4,4,2,2,4,2,,0
59.166.0.5,52441,149.171.126.6,50507,tcp,FIN,0.010901,2334,14042,31,29,7,11,-,1665902.125,10018897.0,36,36,255,255,1856404157,4024891406,65,390,0,0,0.0,0.461305,1421928069,1421928069,0.301429,0.296057,0.000672,0.000535,0.000137,0,0,0,0,0,13,3,4,9,1,1,2,,0
59.166.0.1,5013,149.171.126.8,46818,tcp,FIN,0.079348,5486,94690,31,29,7,42,-,547361.0,9449413.0,96,98,255,255,3547925785,3553600466,57,966,0,0,46.533356,46.177914,1421950928,1421950929,0.8312,0.812443,0.000662,0.000533,0.000129,0,0,0,0,0,7,6,5,3,1,1,1,,0
59.166.0.9,36655,149.171.126.7,25,tcp,FIN,0.025813,37272,3380,31,29,18,8,-,11329485.0,1022740.438,52,42,255,255,3803167922,1654611492,717,80,0,0,26.788631,1.232804,1421944962,1421944962,0.499333,0.616537,0.000664,0.000531,0.000133,0,0,0,0,0,9,15,26,24,3,3,19,,0
175.45.176.1,18034,149.171.126.12,111,tcp,FIN,0.623509,564,354,254,252,2,1,-,6517.949219,3977.48877,10,8,255,255,190414143,1239964726,56,44,0,0,5435.862432,137.912281,1421929999,1421930000,68.844111,88.080289,0.052037,0.00694,0.045097,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.0,41342,149.171.126.10,555,tcp,FIN,0.413358,103342,602,254,252,20,0,-,1975662.75,10818.70898,82,14,255,255,2698707229,992550431,1260,43,0,0,526.498252,30.351012,1421933623,1421933623,4.707284,24.566385,0.0,0.0,0.0,0,1,0,0,0,3,2,1,1,1,1,1,Exploits,1
59.166.0.5,32031,149.171.126.7,51545,tcp,FIN,0.008793,2230,12896,31,29,7,11,-,1969748.625,11407256.0,34,36,255,255,902395652,3064907686,66,358,0,0,15.283245,14.783476,1421931020,1421931020,0.256303,0.233914,0.000803,0.000602,0.000201,0,0,0,0,0,2,3,1,3,1,1,1,,0
59.166.0.7,42358,149.171.126.4,49090,tcp,FIN,0.006812,4184,2456,31,29,7,7,-,4641221.5,2724603.5,18,18,255,255,1181029313,1184474557,232,136,0,0,20.992067,0.583686,1421950420,1421950420,0.380353,0.369471,0.000683,0.000525,0.000158,0,0,0,0,0,5,8,7,7,1,1,3,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932161,1421932161,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,16,16,7,8,7,4,7,Generic,1
175.45.176.0,64120,149.171.126.18,179,tcp,FIN,3.430336,918,814,254,252,5,3,-,2007.966553,1781.749634,16,16,255,255,4110045594,962470960,57,51,0,0,14361.18807,316.044688,1421933100,1421933104,228.62586,220.541734,0.250457,0.122209,0.128248,0,1,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
59.166.0.2,55564,149.171.126.5,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421945587,1421945587,0.002,0.002,0.0,0.0,0.0,0,0,0,0,0,2,2,12,10,3,3,3,,0
175.45.176.1,0,149.171.126.12,0,mtp,INT,8e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930703,1421930703,0.001,0.0,0.0,0.0,0.0,0,2,0,0,0,15,12,4,7,4,4,4,DoS,1
175.45.176.1,62182,149.171.126.11,21,tcp,FIN,0.491442,2554,638,254,252,3,3,-,38124.53906,9360.208984,12,10,255,255,3831095047,3987614138,213,64,0,0,2396.681583,63.075848,1421933603,1421933603,44.646362,52.421891,0.048489,0.019644,0.028845,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.1,59856,149.171.126.1,1668,tcp,FIN,0.162877,4862,82538,31,29,7,36,-,236006.3281,4006901.0,84,86,255,255,878727108,3106085532,58,960,0,0,98.623696,97.502442,1421938426,1421938426,1.95853,1.910188,0.000642,0.000507,0.000135,0,0,0,0,0,9,4,6,2,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,1e-05,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930730,1421930730,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,4,11,4,4,4,DoS,1
175.45.176.1,23962,149.171.126.17,80,tcp,FIN,0.230107,778,1062,62,252,2,2,http,24371.27148,32332.78516,10,8,255,255,3702721906,1059821544,78,133,1,117,1331.39343,52.580289,1421929762,1421929762,25.567444,30.371143,0.049541,0.005813,0.043728,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931813,1421931813,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,9,9,4,4,4,4,4,Generic,1
59.166.0.4,38822,149.171.126.5,38865,tcp,FIN,0.083118,2126,12618,31,29,7,10,-,198272.3438,1178757.875,32,34,255,255,256811158,2406708113,66,371,0,0,172.500306,164.594849,1421942931,1421942931,2.67029,2.498485,0.00082,0.000657,0.000163,0,0,0,0,0,9,3,3,7,1,1,2,,0
59.166.0.1,15216,149.171.126.1,42035,tcp,FIN,0.223328,8928,320,31,29,4,1,-,296998.1563,9564.408203,14,6,255,255,102905379,2540489070,638,53,0,0,1506.235467,64.319102,1421945358,1421945358,17.179077,44.525,0.000691,0.000554,0.000137,0,0,0,0,0,24,13,7,6,3,3,6,,0
59.166.0.1,58791,149.171.126.6,19464,tcp,FIN,0.083678,3614,49036,31,29,7,24,-,339778.6875,4612538.5,60,62,255,255,3484439370,1341367748,60,791,0,0,0.0,80.324205,1421942503,1421942503,1.412847,1.361508,0.000779,0.000622,0.000157,0,0,0,0,0,5,10,5,2,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932075,1421932075,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,7,7,7,4,7,Generic,1
175.45.176.0,52453,149.171.126.13,111,tcp,FIN,1.015778,564,354,254,252,2,1,-,4000.874512,2441.478516,10,8,255,255,3874946141,2842763431,56,44,0,0,7001.212927,191.126719,1421932687,1421932688,110.333889,133.209578,0.157879,0.083292,0.074587,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
59.166.0.2,34010,149.171.126.8,53,udp,CON,0.00109,146,178,31,29,0,0,dns,535779.8125,653211.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927945,1421927945,0.019,0.013,0.0,0.0,0.0,0,0,0,0,0,3,2,2,8,2,1,1,,0
59.166.0.7,8366,149.171.126.7,6255,tcp,FIN,0.288823,4014,61134,31,29,7,28,-,109548.0625,1669146.75,68,70,255,255,3631389266,1538768751,59,873,0,0,0.0,236.350223,1421950592,1421950593,4.305164,4.177232,0.00075,0.00059,0.00016,0,0,0,0,0,14,2,2,10,1,1,1,,0
59.166.0.5,12657,149.171.126.8,143,tcp,FIN,0.286749,7808,15114,31,29,30,32,-,216049.5781,418344.9688,122,126,255,255,769469207,2915957117,64,120,0,0,195.779595,194.458972,1421945154,1421945154,2.366942,2.289408,0.000722,0.000569,0.000153,0,0,0,0,0,18,4,4,16,10,4,4,,0
59.166.0.6,43553,149.171.126.5,53,udp,CON,0.001059,146,178,31,29,0,0,dns,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421945077,1421945077,0.011,0.006,0.0,0.0,0.0,0,0,0,0,0,2,5,5,2,2,2,2,,0
175.45.176.0,12956,149.171.126.11,143,tcp,FIN,7.331617,3658,536631,62,252,6,199,-,3942.377197,584103.625,80,404,255,255,2234056892,509679174,46,1328,0,0,6271.705898,2707.146692,1421933444,1421933452,92.803763,18.031821,0.126221,0.064782,0.061439,0,1,0,0,0,5,1,1,2,1,1,1,Exploits,1
59.166.0.8,10506,149.171.126.3,45578,tcp,FIN,0.013909,2766,25742,31,29,7,16,-,1555252.0,14484435.0,44,46,255,255,3612155114,1467064651,63,560,0,0,18.010085,17.900053,1421949490,1421949490,0.31586,0.2956,0.000765,0.000596,0.000169,0,0,0,0,0,8,10,7,4,1,1,2,,0
59.166.0.6,48472,149.171.126.8,2263,tcp,FIN,0.062834,4134,60914,31,29,7,28,-,518827.375,7647833.5,70,72,255,255,4164815520,2023939552,59,846,0,0,64.112271,62.772494,1421930002,1421930002,0.906435,0.878155,0.000602,0.000482,0.00012,0,0,0,0,0,9,6,1,6,1,1,1,,0
59.166.0.2,26829,149.171.126.7,53,udp,CON,0.001036,146,178,31,29,0,0,dns,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421930566,1421930566,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,1,2,1,1,1,1,1,,0
59.166.0.6,29763,149.171.126.4,53,udp,CON,0.00108,146,178,31,29,0,0,dns,540740.75,659259.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421951649,1421951649,0.005,0.006,0.0,0.0,0.0,0,0,0,0,0,4,3,2,9,3,1,2,,0
59.166.0.6,19348,149.171.126.3,15903,tcp,FIN,0.028016,4014,57846,31,29,7,28,-,1129354.75,16282125.0,68,70,255,255,1122090673,1122458993,59,826,0,0,21.629429,21.485312,1421938616,1421938616,0.412851,0.395957,0.000815,0.000684,0.000131,0,0,0,0,0,10,4,1,2,1,1,1,,0
175.45.176.0,13797,149.171.126.19,111,udp,INT,1e-06,168,0,254,0,0,0,-,672000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421928441,1421928441,0.001,0.0,0.0,0.0,0.0,0,2,0,0,0,3,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,61033,149.171.126.13,80,tcp,FIN,3.091748,1272,96,254,252,6,1,http,3017.063477,124.201584,12,2,255,255,2219059864,2561263615,106,48,1,0,20009.3638,0.0,1421931904,1421931907,281.068,0.01,0.130346,0.076145,0.054201,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
59.166.0.3,1676,149.171.126.7,64078,tcp,FIN,0.015286,2542,23122,31,29,7,14,-,1297396.25,11813162.0,40,42,255,255,1061374013,1068046146,64,551,0,0,0.0,21.673908,1421947760,1421947760,0.38359,0.360439,0.000645,0.000504,0.000141,0,0,0,0,0,2,6,2,2,1,1,1,,0
59.166.0.8,27392,149.171.126.2,111,udp,CON,0.004672,568,312,31,29,0,0,-,729452.0,400684.9063,4,4,0,0,0,0,142,78,0,0,1.715915,1.48021,1421951125,1421951125,1.220333,1.054667,0.0,0.0,0.0,0,0,0,0,0,9,7,4,5,1,1,3,,0
59.166.0.0,29115,149.171.126.0,54611,tcp,FIN,0.013875,2558,23148,31,29,7,14,-,1438558.5,13028901.0,40,42,255,255,1717595086,3877096736,64,551,0,0,0.0,19.136793,1421951312,1421951312,0.347769,0.324756,0.000688,0.000556,0.000132,0,0,0,0,0,5,2,3,2,1,1,1,,0
59.166.0.8,9454,149.171.126.3,80,tcp,FIN,1.144844,18058,1087890,31,29,2,370,http,125816.2656,7591825.0,338,746,255,255,528064102,528995481,53,1458,1,524288,202.749712,121.521024,1421945394,1421945395,3.396261,1.535965,0.000702,0.000545,0.000157,0,0,3,0,0,1,1,6,12,5,5,6,,0
175.45.176.3,59943,149.171.126.15,25,tcp,FIN,2.39879,31574,1750,62,252,17,8,smtp,102668.4375,5572.810059,40,22,255,255,2692640454,3308086121,789,80,0,0,4282.499068,136.658875,1421928145,1421928148,61.507438,109.734906,0.13395,0.052014,0.081936,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
59.166.0.9,18087,149.171.126.2,17638,udp,CON,0.001585,544,304,31,29,0,0,-,2059306.0,1150788.625,4,4,0,0,0,0,136,76,0,0,0.570164,0.267052,1421937215,1421937215,0.408667,0.192333,0.0,0.0,0.0,0,0,0,0,0,7,12,6,8,1,1,4,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932248,1421932248,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,7,7,7,4,7,Generic,1
59.166.0.6,10595,149.171.126.4,44379,tcp,FIN,0.017061,2438,16920,31,29,7,12,-,1113182.125,7725221.0,38,38,255,255,1533190917,3703587537,64,445,0,0,0.0,0.710433,1421934479,1421934479,0.451216,0.447595,0.000625,0.000496,0.000129,0,0,0,0,0,9,11,4,4,1,1,1,,0
59.166.0.8,29404,149.171.126.7,42130,tcp,FIN,0.223493,424,8824,31,29,1,4,-,13280.05859,289548.2188,8,12,255,255,3848859067,3953854172,53,735,0,0,2169.627117,1725.863058,1421955510,1421955511,31.877142,20.27409,0.000604,0.000474,0.00013,0,0,0,0,0,17,11,3,4,1,1,3,,0
59.166.0.2,32662,149.171.126.8,53,udp,CON,0.001106,130,162,31,29,0,0,dns,470162.7188,585895.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421946768,1421946768,0.006,0.009,0.0,0.0,0.0,0,0,0,0,0,4,5,2,5,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930735,1421930735,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,4,8,4,4,4,Exploits,1
59.166.0.3,39479,149.171.126.2,80,tcp,FIN,1.281822,1684,10168,31,29,3,5,http,9761.105469,59939.67969,14,18,255,255,1430724640,1496599604,120,565,0,0,8895.808034,7790.686387,1421930108,1421930110,98.574228,75.363824,0.000774,0.000633,0.000141,0,0,0,0,0,1,2,2,2,1,1,1,,0
59.166.0.4,62086,149.171.126.4,29315,tcp,FIN,1.55643,424,8824,31,29,1,4,ftp-data,1906.928101,41577.19922,8,12,255,255,2864568597,243979268,53,735,0,0,15405.35076,12278.36337,1421952931,1421952932,222.298138,141.444821,0.0007,0.000534,0.000166,0,0,0,0,0,3,5,3,7,1,1,1,,0
59.166.0.6,63213,149.171.126.0,36626,tcp,FIN,0.016238,2854,31402,31,29,7,17,-,1375538.875,15148663.0,46,48,255,255,614089986,2773394335,62,654,0,0,20.142978,19.565325,1421948901,1421948901,0.353644,0.334915,0.000628,0.000493,0.000135,0,0,0,0,0,4,6,7,3,1,1,1,,0
59.166.0.9,19393,149.171.126.1,53,udp,CON,0.00107,130,162,31,29,0,0,dns,485981.3125,605607.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421948744,1421948744,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,2,2,3,6,2,1,1,,0
59.166.0.8,41723,149.171.126.6,57270,udp,CON,0.001594,520,304,31,29,0,0,-,1957340.0,1144291.125,4,4,0,0,0,0,130,76,0,0,0.574407,0.263987,1421929245,1421929245,0.408667,0.191667,0.0,0.0,0.0,0,0,0,0,0,13,7,5,4,1,1,4,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932324,1421932324,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,15,15,7,7,7,4,7,Generic,1
59.166.0.1,10958,149.171.126.5,5190,tcp,CLO,0.009639,104,437,31,30,0,1,-,290486.5625,43158.00391,2,5,255,255,1718951414,1719254118,52,87,0,0,0.0,3.523036,1421937929,1421937929,0.002,2.40975,0.0,0.0,0.0,0,0,0,0,0,4,7,3,2,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932874,1421932874,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,4,4,4,4,4,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931230,1421931230,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,3,3,3,3,3,Generic,1
59.166.0.2,15883,149.171.126.0,36715,tcp,FIN,0.028904,4014,57706,31,29,7,28,-,1094658.125,15743703.0,68,70,255,255,3464704263,1319645728,59,824,0,0,23.036048,22.315909,1421939650,1421939650,0.426627,0.409377,0.000808,0.000646,0.000162,0,0,0,0,0,6,6,6,5,1,1,3,,0
175.45.176.0,2087,149.171.126.12,80,tcp,FIN,1.946144,1088,268,254,252,2,1,-,4028.479004,920.795166,10,6,255,255,3574775732,1544044153,109,45,0,0,12674.80696,595.582312,1421933291,1421933293,202.413222,357.691406,0.281855,0.157681,0.124174,0,1,0,0,0,4,1,1,2,2,1,1,Exploits,1
175.45.176.3,29079,149.171.126.10,9088,tcp,FIN,1.025349,3538,1782,254,252,9,8,-,26457.33203,13209.16113,24,20,255,255,1855909287,1021500554,147,89,0,0,2048.83814,56.65741,1421932386,1421932387,42.886784,50.054527,0.103431,0.07431,0.029121,0,1,0,0,0,12,1,1,6,1,1,1,Generic,1
175.45.176.2,14685,149.171.126.18,53,udp,INT,7e-06,166,0,254,0,0,0,dns,94857144.0,0.0,2,0,0,0,0,0,83,0,0,0,0.0,0.0,1421931520,1421931520,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,1,4,1,1,1,1,1,DoS,1
59.166.0.2,35635,149.171.126.9,14009,tcp,FIN,0.047977,3494,44884,31,29,7,22,-,572607.6875,7350689.0,58,56,255,255,624143441,2774602216,60,802,0,0,56.333105,56.195424,1421946725,1421946725,0.835912,0.862309,0.000681,0.000549,0.000132,0,0,0,0,0,6,4,2,5,1,1,1,,0
59.166.0.2,22782,149.171.126.0,34151,tcp,FIN,0.960356,8928,320,31,29,4,1,ftp-data,69066.05469,2224.175293,14,6,255,255,1104008094,3170221759,638,53,0,0,6035.431817,241.66375,1421952717,1421952718,73.873536,191.946797,0.000619,0.000471,0.000148,0,0,0,0,0,3,3,2,1,1,1,1,,0
59.166.0.3,33366,149.171.126.1,53686,tcp,FIN,0.074009,4632,2560,31,29,7,7,-,472915.4375,262886.9375,18,20,255,255,793574612,796845747,257,128,0,0,535.164538,15.320211,1421950978,1421950978,4.332706,3.866474,0.000678,0.000541,0.000137,0,0,0,0,0,9,5,7,6,1,1,3,,0
59.166.0.5,32959,149.171.126.6,80,tcp,FIN,0.004067,1036,824,31,29,2,2,http,1784116.0,1459552.5,8,10,255,255,1991735687,4142408740,130,82,1,83,33.170811,0.706907,1421948388,1421948388,0.527143,0.390444,0.000706,0.000545,0.000161,0,0,1,0,0,3,3,3,9,1,1,1,,0
59.166.0.9,4243,149.171.126.1,2137,tcp,FIN,0.064622,4014,61374,31,29,7,28,-,489616.5313,7489462.0,68,70,255,255,1402538607,3557807069,59,877,0,0,0.0,60.64977,1421954035,1421954035,0.973636,0.943309,0.000595,0.000473,0.000122,0,0,0,0,0,12,4,2,7,1,1,2,,0
59.166.0.9,2925,149.171.126.5,5190,tcp,FIN,0.009705,1920,4312,31,29,6,6,-,1510973.75,3406903.75,22,24,255,255,2872737638,2868907333,87,180,0,0,32.736684,21.326684,1421935018,1421935018,0.46605,0.370217,0.001349,0.001179,0.00017,0,0,0,0,0,3,3,3,2,1,1,2,,0
175.45.176.2,48126,149.171.126.12,111,tcp,FIN,0.906581,564,354,254,252,2,1,-,4482.776367,2735.552734,10,8,255,255,1928137404,3883805400,56,44,0,0,7901.627469,183.919469,1421932207,1421932208,100.627333,120.423,0.114446,0.063616,0.05083,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,0,149.171.126.12,0,unas,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930764,1421930764,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,16,16,5,9,4,4,5, Fuzzers,1
59.166.0.6,55658,149.171.126.9,111,udp,CON,0.005501,568,304,31,29,0,0,-,619523.6875,331576.0625,4,4,0,0,0,0,142,76,0,0,2.106236,1.484925,1421952147,1421952147,1.495333,1.053,0.0,0.0,0.0,0,0,0,0,0,7,9,3,4,1,1,2,,0
59.166.0.3,45772,149.171.126.6,53,udp,CON,0.001022,146,178,31,29,0,0,dns,571428.5625,696673.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421946549,1421946549,0.012,0.009,0.0,0.0,0.0,0,0,0,0,0,4,1,1,5,2,1,1,,0
59.166.0.7,1820,149.171.126.1,53,udp,CON,0.00115,146,178,31,29,0,0,dns,507826.0625,619130.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928967,1421928967,0.006,0.011,0.0,0.0,0.0,0,0,0,0,0,1,4,4,1,1,1,1,,0
175.45.176.2,62942,149.171.126.16,179,tcp,FIN,0.969393,1294,678,254,252,4,4,-,9919.609375,5133.108887,14,12,255,255,1088234146,4058140624,92,57,0,0,3938.561722,107.412289,1421931281,1421931282,74.56869,82.512727,0.134991,0.061202,0.073789,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
59.166.0.1,37979,149.171.126.6,53,udp,CON,0.000967,130,162,31,29,0,0,-,537745.5625,670113.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421933327,1421933327,0.01,0.006,0.0,0.0,0.0,0,0,0,0,0,9,11,4,2,2,1,1,,0
